Store_ID,Month,Product_ID,total_revenue,revenue_percentage,total_units_sold,avg_selling_price,avg_inventory_level,cumulative_percent,abc_class
S002,2023-07,P0149,146063.30706033704,3.32,3007,48.57,146.45,50.77,A
S002,2023-07,P0129,145354.80941915506,3.3,2766,52.55,133.65,54.07,A
S002,2023-07,P0083,144557.39254045486,3.28,2859,50.56,141.65,57.35,A
S002,2023-07,P0125,144267.89912805555,3.28,2678,53.87,140.58,60.63,A
S002,2023-07,P0069,144194.29969081876,3.28,2488,57.96,140.77,63.91,A
S002,2023-07,P0068,143532.4644485474,3.26,2554,56.2,131.48,67.17,A
S002,2023-07,P0187,142390.98822879794,3.23,2940,48.43,148.81,70.4,A
S002,2023-07,P0079,139634.65830354692,3.17,2806,49.76,133.48,73.57,A
S002,2023-07,P0061,138638.39576511382,3.15,2574,53.86,139.55,76.72,A
S002,2023-07,P0085,137204.76616954803,3.12,2556,53.68,132.68,79.84,A
S002,2023-07,P0183,132894.9395454407,3.02,3057,43.47,157.00,82.86,B
S002,2023-07,P0057,131282.65749988554,2.98,2734,48.02,135.97,85.84,B
S002,2023-07,P0070,130535.95221176148,2.97,2700,48.35,137.45,88.81,B
S002,2023-07,P0178,130278.53091626169,2.96,2726,47.79,137.29,91.77,B
S002,2023-07,P0046,126807.80722808838,2.88,3087,41.08,150.19,94.65,B
S002,2023-07,P0133,122169.07559404372,2.78,2478,49.3,140.90,97.43,C
S002,2023-07,P0031,113342.25764455798,2.57,2791,40.61,135.74,100,C
S002,2023-08,P0129,172778.2540412903,3.96,2920,59.17,150.35,3.96,A
S002,2023-08,P0017,167796.05776958464,3.85,3091,54.29,148.00,7.81,A
S002,2023-08,P0057,165666.39710607528,3.8,2953,56.1,141.29,11.61,A
S002,2023-08,P0116,165583.30634365085,3.8,3192,51.87,155.32,15.41,A
S002,2023-08,P0096,163315.86105566024,3.75,3086,52.92,149.23,19.15,A
S002,2023-08,P0183,161632.00379161836,3.71,2834,57.03,138.68,22.86,A
S002,2023-08,P0187,159430.02830290797,3.66,2841,56.12,139.26,26.52,A
S002,2023-08,P0046,156461.9188088417,3.59,3143,49.78,147.48,30.1,A
S002,2023-08,P0069,155216.85421638488,3.56,2821,55.02,142.68,33.66,A
S002,2023-08,P0066,152847.43941164014,3.51,3078,49.66,149.03,37.17,A
S002,2023-08,P0061,152584.3326309204,3.5,2883,52.93,156.13,40.67,A
S002,2023-08,P0083,150167.99383211133,3.44,3125,48.05,153.48,44.11,A
S002,2023-08,P0175,147188.18749008176,3.38,2877,51.16,141.10,47.49,A
S002,2023-08,P0126,146424.82425746918,3.36,2814,52.03,144.61,50.84,A
S002,2023-08,P0149,145612.6570718765,3.34,2940,49.53,141.71,54.18,A
S002,2023-08,P0166,145537.13184003832,3.34,2829,51.44,144.03,57.52,A
S002,2023-08,P0070,142864.76673274042,3.28,2877,49.66,141.52,60.8,A
S002,2023-08,P0031,142609.18465280533,3.27,2828,50.43,144.48,64.07,A
S002,2023-08,P0079,142597.56025829318,3.27,2803,50.87,146.39,67.34,A
S002,2023-08,P0125,139527.62116265297,3.2,3092,45.13,141.39,70.54,A
S002,2023-08,P0153,139064.04714889528,3.19,2880,48.29,140.94,73.73,A
S002,2023-08,P0085,136877.07844085692,3.14,2607,52.5,132.81,76.87,A
S002,2023-08,P0133,134956.1357343674,3.09,2727,49.49,135.03,79.96,A
S002,2023-08,P0067,134333.73714447021,3.08,2981,45.06,142.16,83.04,B
S002,2023-08,P0068,132217.3687119007,3.03,2892,45.72,146.19,86.07,B
S002,2023-08,P0178,132012.4046309471,3.03,2765,47.74,134.19,89.1,B
S002,2023-08,P0159,125543.56894607544,2.88,2553,49.17,118.29,91.98,B
S002,2023-08,P0094,118558.56070790291,2.72,2907,40.78,134.77,94.7,B
S002,2023-08,P0016,118080.75985183715,2.71,3095,38.15,151.94,97.41,C
S002,2023-08,P0171,113013.81844005585,2.59,2591,43.62,135.00,100,C
S002,2023-09,P0096,187818.28567228315,4.44,3110,60.39,156.90,4.44,A
S002,2023-09,P0057,172777.54056091307,4.08,2994,57.71,143.97,8.52,A
S002,2023-09,P0166,166743.66374659532,3.94,3024,55.14,157.00,12.46,A
S002,2023-09,P0153,166123.6681154251,3.93,2833,58.64,144.97,16.39,A
S002,2023-09,P0094,161741.35358300208,3.82,3138,51.54,154.13,20.21,A
S002,2023-09,P0046,160259.60197649,3.79,2982,53.74,146.60,24,A
S002,2023-09,P0125,150901.27963809966,3.57,2738,55.11,134.40,27.56,A
S002,2023-09,P0017,150825.54716978074,3.56,2849,52.94,143.60,31.13,A
S002,2023-09,P0149,148841.08428325655,3.52,3017,49.33,143.23,34.65,A
S002,2023-09,P0079,148556.1388721466,3.51,2833,52.44,147.87,38.16,A
S002,2023-09,P0066,146909.0482794285,3.47,2697,54.47,143.27,41.63,A
S002,2023-09,P0126,142098.10258302692,3.36,2688,52.86,135.53,44.99,A
S002,2023-09,P0067,138937.94413223266,3.28,2794,49.73,146.27,48.27,A
S002,2023-09,P0133,138718.37514343258,3.28,2755,50.35,135.20,51.55,A
S002,2023-09,P0178,138619.74620976445,3.28,2634,52.63,136.70,54.82,A
S002,2023-09,P0187,137483.5613307953,3.25,2907,47.29,145.10,58.07,A
S002,2023-09,P0031,137204.94065332413,3.24,3051,44.97,144.40,61.32,A
S002,2023-09,P0159,136687.16219654083,3.23,2806,48.71,144.43,64.55,A
S002,2023-09,P0016,135603.4876162529,3.2,2856,47.48,146.27,67.75,A
S002,2023-09,P0171,135233.84085798264,3.2,2709,49.92,141.17,70.95,A
S002,2023-09,P0083,129385.85667800905,3.06,2848,45.43,144.57,74,A
S002,2023-09,P0085,128822.48376340867,3.04,3008,42.83,150.83,77.05,A
S002,2023-09,P0069,128766.68794288633,3.04,2553,50.44,132.47,80.09,B
S002,2023-09,P0068,127587.9641108513,3.02,2727,46.79,141.20,83.11,B
S002,2023-09,P0183,126511.04775462151,2.99,2716,46.58,141.57,86.1,B
S002,2023-09,P0116,125266.21847200397,2.96,2621,47.79,139.17,89.06,B
S002,2023-09,P0070,121497.58388395308,2.87,2831,42.92,135.33,91.93,B
S002,2023-09,P0061,118950.25144629477,2.81,2641,45.04,127.77,94.74,B
S002,2023-09,P0175,117209.2345796585,2.77,2528,46.36,129.00,97.51,C
S002,2023-09,P0129,105419.55322008133,2.49,2476,42.58,123.83,100,C
S002,2023-10,P0166,171068.5290162087,3.93,2943,58.13,150.13,3.93,A
S002,2023-10,P0017,167445.71190767287,3.85,2854,58.67,142.00,7.78,A
S002,2023-10,P0083,163168.45098991395,3.75,3036,53.74,141.71,11.53,A
S002,2023-10,P0016,162786.42133235928,3.74,3103,52.46,151.06,15.28,A
S002,2023-10,P0061,162648.33587961196,3.74,2874,56.59,139.55,19.02,A
S002,2023-10,P0096,160740.3502327442,3.7,2905,55.33,141.87,22.71,A
S002,2023-10,P0069,158794.5450896263,3.65,3137,50.62,154.23,26.36,A
S002,2023-10,P0068,155585.18449726104,3.58,2784,55.89,138.23,29.94,A
S002,2023-10,P0066,154869.74725112916,3.56,2844,54.45,149.00,33.5,A
S002,2023-10,P0159,151440.33146524432,3.48,2955,51.25,142.23,36.98,A
S002,2023-10,P0031,151114.52990407945,3.47,3129,48.29,148.48,40.46,A
S002,2023-10,P0187,150786.64520239827,3.47,3035,49.68,141.58,43.92,A
S002,2023-10,P0067,149680.23447809223,3.44,2982,50.19,138.39,47.37,A
S002,2023-10,P0133,145649.57533316614,3.35,2805,51.92,130.26,50.71,A
S002,2023-10,P0178,144266.7736934662,3.32,2942,49.04,146.65,54.03,A
S002,2023-10,P0129,144068.18296432492,3.31,3088,46.65,145.26,57.34,A
S002,2023-10,P0175,142262.31511416435,3.27,2890,49.23,150.26,60.61,A
S002,2023-10,P0171,141918.69487495424,3.26,2700,52.56,142.45,63.88,A
S002,2023-10,P0116,140827.11853733062,3.24,2576,54.67,131.19,67.12,A
S002,2023-10,P0085,137705.92116508484,3.17,2805,49.09,138.58,70.28,A
S002,2023-10,P0126,137148.51700754164,3.15,2720,50.42,136.06,73.43,A
S002,2023-10,P0046,135751.31973810197,3.12,2584,52.54,126.48,76.56,A
S002,2023-10,P0057,134584.65888500214,3.09,2574,52.29,129.48,79.65,A
S002,2023-10,P0149,133144.2095050812,3.06,2797,47.6,137.58,82.71,B
S002,2023-10,P0125,132917.99393405914,3.06,2918,45.55,135.29,85.77,B
S002,2023-10,P0094,132088.29625139234,3.04,2805,47.09,128.32,88.8,B
S002,2023-10,P0070,129073.36155648231,2.97,2803,46.05,138.45,91.77,B
S002,2023-10,P0079,126048.4958437443,2.9,2813,44.81,138.16,94.67,B
S002,2023-10,P0153,118155.73310766222,2.72,2701,43.75,137.35,97.39,C
S002,2023-10,P0183,113681.53032045363,2.61,2667,42.63,139.48,100,C
S002,2023-11,P0125,232523.8435350895,4.66,4097,56.75,189.80,4.66,A
S002,2023-11,P0178,232075.16987886428,4.65,4046,57.36,183.03,9.31,A
S002,2023-11,P0066,230356.58525419232,4.61,4052,56.85,190.90,13.92,A
S002,2023-11,P0133,216870.58433284762,4.34,4556,47.6,195.43,18.26,A
S002,2023-11,P0016,212590.03605155944,4.26,4340,48.98,196.37,22.52,A
S002,2023-11,P0057,208908.67062835692,4.18,4097,50.99,183.23,26.71,A
S002,2023-11,P0187,206091.31907548904,4.13,3755,54.88,165.23,30.83,A
S002,2023-11,P0046,205339.0035774231,4.11,3722,55.17,180.97,34.95,A
S002,2023-11,P0061,193524.509605217,3.88,4333,44.66,190.63,38.82,A
S002,2023-11,P0159,179062.46309900284,3.59,3003,59.63,150.63,42.41,A
S002,2023-11,P0094,175518.17208900448,3.52,2945,59.6,149.17,45.93,A
S002,2023-11,P0126,162076.7533523083,3.25,3140,51.62,140.10,49.17,A
S002,2023-11,P0069,159322.23847265242,3.19,3605,44.19,167.80,52.36,A
S002,2023-11,P0079,155718.93984789847,3.12,3221,48.34,151.27,55.48,A
S002,2023-11,P0067,153183.65100450517,3.07,2876,53.26,139.87,58.55,A
S002,2023-11,P0085,151761.74209346774,3.04,2826,53.7,146.80,61.59,A
S002,2023-11,P0083,151709.89205093385,3.04,2833,53.55,147.53,64.63,A
S002,2023-11,P0096,149597.26046257018,3,2719,55.02,151.33,67.62,A
S002,2023-11,P0149,146316.42059965135,2.93,2714,53.91,138.23,70.56,A
S002,2023-11,P0166,144560.00730419156,2.9,2698,53.58,140.97,73.45,A
S002,2023-11,P0017,143020.0286743164,2.86,2640,54.17,129.97,76.32,A
S002,2023-11,P0171,142705.2423049927,2.86,2755,51.8,126.83,79.17,A
S002,2023-11,P0175,138370.1095421791,2.77,2952,46.87,148.80,81.95,B
S002,2023-11,P0153,136924.58616738318,2.74,2533,54.06,134.23,84.69,B
S002,2023-11,P0129,135602.6981842041,2.72,2718,49.89,139.40,87.4,B
S002,2023-11,P0116,133941.63964624406,2.68,2508,53.41,134.80,90.09,B
S002,2023-11,P0183,132522.02171640395,2.65,2542,52.13,138.90,92.74,B
S002,2023-11,P0068,128063.871241951,2.57,2645,48.42,141.33,95.31,C
S002,2023-11,P0070,120250.67967119218,2.41,2762,43.54,136.50,97.71,C
S002,2023-11,P0031,114090.72273426056,2.29,2313,49.33,134.47,100,C
S002,2023-12,P0133,273729.36554470065,5.36,4355,62.85,183.97,5.36,A
S002,2023-12,P0057,237398.8813638687,4.65,4461,53.22,194.00,10.01,A
S002,2023-12,P0187,225698.75581703187,4.42,4167,54.16,180.61,14.44,A
S002,2023-12,P0066,216445.75609750746,4.24,4173,51.87,176.52,18.68,A
S002,2023-12,P0125,215580.83656964306,4.22,3912,55.11,171.77,22.9,A
S002,2023-12,P0061,215071.16982746124,4.21,4491,47.89,191.23,27.12,A
S002,2023-12,P0126,198480.27730998994,3.89,3956,50.17,174.39,31,A
S002,2023-12,P0016,197032.97045516965,3.86,3816,51.63,172.26,34.86,A
S002,2023-12,P0178,191736.47607221603,3.76,4298,44.61,188.23,38.62,A
S002,2023-12,P0069,188635.18186540602,3.7,3608,52.28,158.71,42.32,A
S002,2023-12,P0166,185821.2742401123,3.64,3016,61.61,136.97,45.96,A
S002,2023-12,P0046,184317.548503685,3.61,3790,48.63,164.16,49.57,A
S002,2023-12,P0083,171180.64275355343,3.35,3035,56.4,141.48,52.92,A
S002,2023-12,P0171,165609.10250229837,3.24,3074,53.87,149.16,56.17,A
S002,2023-12,P0175,160280.17708663936,3.14,2594,61.79,129.52,59.31,A
S002,2023-12,P0079,157875.30898857117,3.09,2767,57.06,135.13,62.4,A
S002,2023-12,P0017,155271.20155096054,3.04,3074,50.51,150.00,65.44,A
S002,2023-12,P0070,148187.64687767028,2.9,2736,54.16,130.52,68.35,A
S002,2023-12,P0153,144141.090205574,2.82,2724,52.92,135.55,71.17,A
S002,2023-12,P0094,140856.73679475783,2.76,2788,50.52,130.68,73.93,A
S002,2023-12,P0096,140679.86882572173,2.76,2605,54,133.71,76.69,A
S002,2023-12,P0149,140139.87301416395,2.75,2861,48.98,131.52,79.43,A
S002,2023-12,P0067,138230.23132190705,2.71,2915,47.42,142.58,82.14,B
S002,2023-12,P0031,137003.71259765627,2.68,2659,51.52,137.39,84.83,B
S002,2023-12,P0129,133645.01491222385,2.62,3057,43.72,148.42,87.44,B
S002,2023-12,P0183,132751.2436056137,2.6,2696,49.24,128.74,90.05,B
S002,2023-12,P0085,132435.38210239413,2.59,2552,51.89,127.68,92.64,B
S002,2023-12,P0116,129435.81438694,2.54,2817,45.95,149.48,95.18,C
S002,2023-12,P0159,128647.15620865823,2.52,3194,40.28,143.61,97.7,C
S002,2023-12,P0068,117571.85603265763,2.3,2321,50.66,118.84,100,C
S003,2022-01,P0069,251877.86278820038,5.09,4450,56.6,196.68,5.09,A
S003,2022-01,P0126,233921.21838445665,4.73,4059,57.63,180.10,9.82,A
S003,2022-01,P0046,226433.09723682402,4.58,4129,54.84,185.13,14.4,A
S003,2022-01,P0125,225338.41665992743,4.56,4176,53.96,188.65,18.96,A
S003,2022-01,P0178,207622.12977170944,4.2,4218,49.22,197.52,23.15,A
S003,2022-01,P0133,200526.48205642702,4.05,4087,49.06,187.29,27.21,A
S003,2022-01,P0187,200179.7845166206,4.05,4360,45.91,184.13,31.26,A
S003,2022-01,P0057,200058.3528985977,4.05,3887,51.47,176.23,35.3,A
S003,2022-01,P0016,198583.92683963772,4.02,4025,49.34,189.23,39.32,A
S003,2022-01,P0061,192793.05630693436,3.9,3843,50.17,164.65,43.22,A
S003,2022-01,P0149,171925.30428552628,3.48,3012,57.08,139.35,46.69,A
S003,2022-01,P0166,164060.32821884158,3.32,2659,61.7,130.77,50.01,A
S003,2022-01,P0066,161389.07851109505,3.26,3757,42.96,167.23,53.27,A
S003,2022-01,P0153,158242.05478563305,3.2,2995,52.84,149.00,56.47,A
S003,2022-01,P0116,153393.52660884857,3.1,2859,53.65,146.90,59.57,A
S003,2022-01,P0094,152895.64701671602,3.09,2918,52.4,135.10,62.66,A
S003,2022-01,P0031,151984.9724656582,3.07,2923,52,147.16,65.74,A
S003,2022-01,P0085,148983.03244633673,3.01,2895,51.46,137.55,68.75,A
S003,2022-01,P0079,147794.93855085375,2.99,2899,50.98,139.16,71.74,A
S003,2022-01,P0083,142162.93355827333,2.87,3069,46.32,144.87,74.61,A
S003,2022-01,P0070,135334.80087041855,2.74,2660,50.88,135.42,77.35,A
S003,2022-01,P0067,131946.78597564698,2.67,2742,48.12,127.10,80.02,B
S003,2022-01,P0171,130106.19230709075,2.63,2794,46.57,140.87,82.65,B
S003,2022-01,P0096,128454.6437092781,2.6,2743,46.83,140.32,85.24,B
S003,2022-01,P0175,127522.3960246086,2.58,2872,44.4,132.16,87.82,B
S003,2022-01,P0129,125906.9394434929,2.55,2774,45.39,129.52,90.37,B
S003,2022-01,P0068,122105.99970998762,2.47,2528,48.3,127.10,92.84,B
S003,2022-01,P0159,120306.96209664343,2.43,2813,42.77,148.77,95.27,C
S003,2022-01,P0017,118584.6340394497,2.4,2513,47.19,130.52,97.67,C
S003,2022-01,P0183,115339.47334575653,2.33,2462,46.85,131.03,100,C
S003,2022-02,P0125,197133.53769016266,4.44,3833,51.43,191.54,4.44,A
S003,2022-02,P0178,190884.8010377884,4.3,3839,49.72,188.71,8.75,A
S003,2022-02,P0061,188739.82577199934,4.26,3350,56.34,172.18,13,A
S003,2022-02,P0069,177555.1018242836,4,3872,45.86,190.86,17.01,A
S003,2022-02,P0187,176071.36543684007,3.97,3615,48.71,180.61,20.98,A
S003,2022-02,P0133,172259.04924592975,3.88,3741,46.05,176.50,24.86,A
S003,2022-02,P0066,171710.60396356584,3.87,3340,51.41,167.68,28.73,A
S003,2022-02,P0166,171510.02166166302,3.87,2819,60.84,144.14,32.6,A
S003,2022-02,P0057,170890.97169432638,3.85,3706,46.11,177.18,36.45,A
S003,2022-02,P0046,162895.79520854948,3.67,3597,45.29,187.54,40.12,A
S003,2022-02,P0153,158194.47569122317,3.57,2687,58.87,140.00,43.69,A
S003,2022-02,P0016,157647.64224357606,3.55,3657,43.11,183.86,47.24,A
S003,2022-02,P0083,151839.73311748504,3.42,2803,54.17,152.79,50.67,A
S003,2022-02,P0017,148480.43001146318,3.35,2580,57.55,146.68,54.02,A
S003,2022-02,P0126,147051.5128053665,3.32,3003,48.97,146.21,57.33,A
S003,2022-02,P0171,145346.25074634553,3.28,2639,55.08,148.71,60.61,A
S003,2022-02,P0031,143002.5090583801,3.22,2565,55.75,143.79,63.83,A
S003,2022-02,P0096,139656.51062927247,3.15,2559,54.57,136.79,66.98,A
S003,2022-02,P0079,137245.7556951523,3.09,2555,53.72,140.79,70.08,A
S003,2022-02,P0175,135001.10378875735,3.04,2593,52.06,149.93,73.12,A
S003,2022-02,P0183,134210.95165843965,3.03,2493,53.84,147.79,76.14,A
S003,2022-02,P0149,129510.38081626891,2.92,2301,56.28,122.79,79.06,A
S003,2022-02,P0094,125390.56196517944,2.83,2536,49.44,140.07,81.89,B
S003,2022-02,P0129,123808.35748643875,2.79,2590,47.8,140.39,84.68,B
S003,2022-02,P0085,123415.0071665764,2.78,2158,57.19,118.32,87.47,B
S003,2022-02,P0068,118631.73518781661,2.67,2334,50.83,140.82,90.14,B
S003,2022-02,P0067,117720.5127094269,2.65,2407,48.91,137.43,92.79,B
S003,2022-02,P0070,116637.86270875929,2.63,2370,49.21,138.36,95.42,C
S003,2022-02,P0116,108042.93114404677,2.44,2635,41,135.54,97.86,C
S003,2022-02,P0159,94906.95841560364,2.14,2257,42.05,130.14,100,C
S003,2022-03,P0057,174875.42801389692,3.91,3076,56.85,153.39,3.91,A
S003,2022-03,P0061,171156.27285733225,3.83,2923,58.56,148.26,7.74,A
S003,2022-03,P0159,167648.74739913942,3.75,2954,56.75,133.48,11.49,A
S003,2022-03,P0016,166953.92116584774,3.73,3083,54.15,152.16,15.22,A
S003,2022-03,P0067,165564.65928997993,3.7,2821,58.69,142.68,18.93,A
S003,2022-03,P0125,162454.38252315525,3.63,2770,58.65,129.58,22.56,A
S003,2022-03,P0178,161384.19625244138,3.61,2934,55,139.68,26.17,A
S003,2022-03,P0149,161006.9209518433,3.6,2889,55.73,139.23,29.77,A
S003,2022-03,P0187,160261.81593790057,3.58,2900,55.26,150.74,33.36,A
S003,2022-03,P0096,160174.21316452028,3.58,2935,54.57,150.65,36.94,A
S003,2022-03,P0069,159283.0628700256,3.56,2876,55.38,149.68,40.5,A
S003,2022-03,P0129,154532.93789291385,3.46,3171,48.73,150.39,43.96,A
S003,2022-03,P0116,153677.24970607756,3.44,2813,54.63,145.00,47.4,A
S003,2022-03,P0079,151455.15391559602,3.39,2866,52.85,134.65,50.78,A
S003,2022-03,P0083,149874.4494146347,3.35,2862,52.37,149.13,54.14,A
S003,2022-03,P0166,149505.94653968813,3.34,2675,55.89,137.13,57.48,A
S003,2022-03,P0066,148941.54743270876,3.33,3333,44.69,169.13,60.81,A
S003,2022-03,P0031,143384.27158346178,3.21,2659,53.92,131.13,64.02,A
S003,2022-03,P0175,143084.51126532556,3.2,2722,52.57,132.61,67.22,A
S003,2022-03,P0171,139930.3010354042,3.13,2464,56.79,130.42,70.35,A
S003,2022-03,P0126,139155.96444683074,3.11,2524,55.13,135.94,73.46,A
S003,2022-03,P0046,138875.23783779144,3.11,2746,50.57,141.29,76.57,A
S003,2022-03,P0153,133841.4739113808,2.99,2725,49.12,131.13,79.56,A
S003,2022-03,P0068,133761.9131611824,2.99,2673,50.04,128.26,82.55,B
S003,2022-03,P0085,133659.01320457458,2.99,2512,53.21,130.94,85.54,B
S003,2022-03,P0070,133111.35515127185,2.98,2847,46.75,149.68,88.52,B
S003,2022-03,P0094,131946.8735491753,2.95,2857,46.18,142.74,91.47,B
S003,2022-03,P0133,131941.1942440033,2.95,2919,45.2,141.58,94.42,B
S003,2022-03,P0183,125050.24667167664,2.8,2762,45.28,129.81,97.22,C
S003,2022-03,P0017,124365.99036598204,2.78,2830,43.95,137.97,100,C
S003,2022-04,P0057,173284.13110980994,4.04,3294,52.61,159.57,4.04,A
S003,2022-04,P0166,162335.1261144638,3.79,2734,59.38,134.33,7.83,A
S003,2022-04,P0125,159254.29030303957,3.72,2776,57.37,144.87,11.55,A
S003,2022-04,P0046,156433.23727579118,3.65,2814,55.59,145.30,15.2,A
S003,2022-04,P0116,153249.45548944472,3.58,2849,53.79,139.63,18.78,A
S003,2022-04,P0153,152560.1124864578,3.56,2649,57.59,138.57,22.34,A
S003,2022-04,P0096,152344.36352100375,3.56,2992,50.92,152.17,25.9,A
S003,2022-04,P0016,149325.02865648273,3.49,2747,54.36,137.63,29.38,A
S003,2022-04,P0133,149059.44860229493,3.48,2520,59.15,129.50,32.86,A
S003,2022-04,P0031,148187.30753355025,3.46,2438,60.78,127.53,36.32,A
S003,2022-04,P0066,147261.22845444674,3.44,2890,50.96,134.07,39.76,A
S003,2022-04,P0126,147124.00792942048,3.43,2894,50.84,141.10,43.19,A
S003,2022-04,P0187,146727.87898130418,3.42,2759,53.18,134.70,46.61,A
S003,2022-04,P0094,145335.5923569679,3.39,2876,50.53,144.93,50.01,A
S003,2022-04,P0061,144706.96419630048,3.38,2804,51.61,145.23,53.38,A
S003,2022-04,P0085,143652.62335271834,3.35,3074,46.73,146.13,56.74,A
S003,2022-04,P0083,143443.98387942318,3.35,2783,51.54,146.43,60.08,A
S003,2022-04,P0129,142257.1919363022,3.32,2630,54.09,140.00,63.4,A
S003,2022-04,P0171,140980.1711744308,3.29,2700,52.21,132.50,66.7,A
S003,2022-04,P0069,140565.99454679491,3.28,2833,49.62,141.83,69.98,A
S003,2022-04,P0178,139046.20835123063,3.25,2585,53.79,137.87,73.22,A
S003,2022-04,P0017,137434.53470640184,3.21,2617,52.52,133.73,76.43,A
S003,2022-04,P0079,136831.6725848198,3.19,2791,49.03,139.07,79.62,A
S003,2022-04,P0067,132722.7532577515,3.1,2720,48.8,146.80,82.72,B
S003,2022-04,P0159,131232.76955223083,3.06,2695,48.69,134.80,85.78,B
S003,2022-04,P0183,129917.44855852125,3.03,2892,44.92,149.83,88.82,B
S003,2022-04,P0070,129893.26845006944,3.03,2475,52.48,147.00,91.85,B
S003,2022-04,P0149,121538.7522473335,2.84,2373,51.22,120.13,94.68,B
S003,2022-04,P0175,120940.97941112518,2.82,2506,48.26,145.83,97.51,C
S003,2022-04,P0068,106791.62007904053,2.49,2497,42.77,130.43,100,C
S003,2022-05,P0094,188156.14546985624,4.4,3775,49.84,170.71,4.4,A
S003,2022-05,P0166,180220.85347347258,4.21,3584,50.28,164.39,8.61,A
S003,2022-05,P0125,162804.40218229292,3.81,3157,51.57,155.35,12.42,A
S003,2022-05,P0061,161188.22976531985,3.77,2969,54.29,143.35,16.19,A
S003,2022-05,P0133,160956.07971801757,3.76,3034,53.05,149.06,19.95,A
S003,2022-05,P0067,152278.85411138533,3.56,2899,52.53,140.23,23.52,A
S003,2022-05,P0153,151110.36648311614,3.53,3015,50.12,138.58,27.05,A
S003,2022-05,P0083,149393.73591032025,3.49,2936,50.88,147.58,30.54,A
S003,2022-05,P0149,147928.4287032604,3.46,3033,48.77,138.58,34,A
S003,2022-05,P0016,146402.27905864714,3.42,2697,54.28,129.35,37.43,A
S003,2022-05,P0068,143685.035830307,3.36,2598,55.31,130.84,40.79,A
S003,2022-05,P0070,142774.51904888154,3.34,2713,52.63,121.90,44.12,A
S003,2022-05,P0066,141945.28438587187,3.32,2948,48.15,150.81,47.44,A
S003,2022-05,P0069,140119.0289764881,3.28,3005,46.63,153.10,50.72,A
S003,2022-05,P0096,139844.16311187745,3.27,2594,53.91,121.16,53.99,A
S003,2022-05,P0031,139791.49381542206,3.27,2782,50.25,143.81,57.26,A
S003,2022-05,P0057,139473.87486162182,3.26,2866,48.66,131.87,60.52,A
S003,2022-05,P0175,138861.21112823483,3.25,2656,52.28,136.10,63.77,A
S003,2022-05,P0183,137132.64263763427,3.21,2937,46.69,141.61,66.98,A
S003,2022-05,P0116,136391.40442180634,3.19,2677,50.95,136.23,70.16,A
S003,2022-05,P0079,135643.8170530319,3.17,2861,47.41,147.03,73.34,A
S003,2022-05,P0171,135385.71856269834,3.17,2673,50.65,130.10,76.5,A
S003,2022-05,P0129,134608.9119438648,3.15,2893,46.53,134.03,79.65,A
S003,2022-05,P0046,133664.37880039212,3.13,2958,45.19,142.23,82.78,B
S003,2022-05,P0178,130633.88351655005,3.05,2752,47.47,132.90,85.83,B
S003,2022-05,P0126,128733.86206054688,3.01,2423,53.13,126.00,88.84,B
S003,2022-05,P0187,127240.75322265626,2.98,2718,46.81,146.42,91.82,B
S003,2022-05,P0017,126022.9715010643,2.95,2991,42.13,143.90,94.76,B
S003,2022-05,P0085,115404.50229940412,2.7,2342,49.28,123.77,97.46,C
S003,2022-05,P0159,108523.96939735413,2.54,2397,45.27,126.32,100,C
S003,2022-06,P0166,219290.35592083933,5.23,4191,52.32,194.80,5.23,A
S003,2022-06,P0094,204709.09352226256,4.88,3786,54.07,174.90,10.11,A
