Date,Product_ID,Store_ID,Inventory_Level,Recommended_Reorder_Threshold,Status
2022-01-29,P0061,S004,184,126.57,"Sufficient Stock"
2022-01-30,P0061,S004,148,117.14,"Sufficient Stock"
2022-01-31,P0061,S004,214,125.71,"Sufficient Stock"
2022-02-01,P0061,S004,317,148.57,"Sufficient Stock"
2022-02-02,P0061,S004,254,168.86,"Sufficient Stock"
2022-02-03,P0061,S004,147,170.43,"Reorder Now"
2022-02-04,P0061,S004,115,140.14,"Reorder Now"
2022-02-05,P0061,S004,141,139.29,"Sufficient Stock"
2022-02-06,P0061,S004,117,141.14,"Reorder Now"
2022-02-07,P0061,S004,265,151.14,"Sufficient Stock"
2022-02-08,P0061,S004,174,140.14,"Sufficient Stock"
2022-02-09,P0061,S004,163,124.29,"Sufficient Stock"
2022-02-10,P0061,S004,356,144.00,"Sufficient Stock"
2022-02-11,P0061,S004,169,152.71,"Sufficient Stock"
2022-02-12,P0061,S004,150,158.00,"Reorder Now"
2022-02-13,P0061,S004,92,161.00,"Reorder Now"
2022-02-14,P0061,S004,138,148.43,"Reorder Now"
2022-02-15,P0061,S004,241,150.00,"Sufficient Stock"
2022-02-16,P0061,S004,206,156.14,"Sufficient Stock"
2022-02-17,P0061,S004,179,132.29,"Sufficient Stock"
2022-02-18,P0061,S004,140,130.29,"Sufficient Stock"
2022-02-19,P0061,S004,204,130.57,"Sufficient Stock"
2022-02-20,P0061,S004,241,136.14,"Sufficient Stock"
2022-02-21,P0061,S004,214,139.43,"Sufficient Stock"
2022-02-22,P0061,S004,153,134.71,"Sufficient Stock"
2022-02-23,P0061,S004,173,126.29,"Sufficient Stock"
2022-02-24,P0061,S004,142,124.00,"Sufficient Stock"
2022-02-25,P0061,S004,243,128.86,"Sufficient Stock"
2022-02-26,P0061,S004,173,127.29,"Sufficient Stock"
2022-02-27,P0061,S004,160,124.00,"Sufficient Stock"
2022-02-28,P0061,S004,158,121.86,"Sufficient Stock"
2022-03-01,P0061,S004,136,110.43,"Sufficient Stock"
2022-03-02,P0061,S004,218,120.29,"Sufficient Stock"
2022-03-03,P0061,S004,179,124.86,"Sufficient Stock"
2022-03-04,P0061,S004,139,116.57,"Sufficient Stock"
2022-03-05,P0061,S004,132,103.00,"Sufficient Stock"
2022-03-06,P0061,S004,128,106.14,"Sufficient Stock"
2022-03-07,P0061,S004,165,97.43,"Sufficient Stock"
2022-03-08,P0061,S004,137,106.29,"Sufficient Stock"
2022-03-09,P0061,S004,160,106.29,"Sufficient Stock"
2022-03-10,P0061,S004,87,93.29,"Reorder Now"
2022-03-11,P0061,S004,101,89.00,"Sufficient Stock"
2022-03-12,P0061,S004,143,89.14,"Sufficient Stock"
2022-03-13,P0061,S004,95,82.43,"Sufficient Stock"
2022-03-14,P0061,S004,122,75.86,"Sufficient Stock"
2022-03-15,P0061,S004,222,79.71,"Sufficient Stock"
2022-03-16,P0061,S004,128,64.57,"Sufficient Stock"
2022-03-17,P0061,S004,124,70.43,"Sufficient Stock"
2022-03-18,P0061,S004,118,77.57,"Sufficient Stock"
2022-03-19,P0061,S004,159,82.86,"Sufficient Stock"
2022-03-20,P0061,S004,251,94.29,"Sufficient Stock"
2022-03-21,P0061,S004,149,99.29,"Sufficient Stock"
2022-03-22,P0061,S004,142,91.71,"Sufficient Stock"
2022-03-23,P0061,S004,131,96.14,"Sufficient Stock"
2022-03-24,P0061,S004,164,95.43,"Sufficient Stock"
2022-03-25,P0061,S004,112,91.00,"Sufficient Stock"
2022-03-26,P0061,S004,161,92.00,"Sufficient Stock"
2022-03-27,P0061,S004,69,73.71,"Reorder Now"
2022-03-28,P0061,S004,64,71.57,"Reorder Now"
2022-03-29,P0061,S004,75,64.57,"Sufficient Stock"
2022-03-30,P0061,S004,267,77.71,"Sufficient Stock"
2022-03-31,P0061,S004,70,72.71,"Reorder Now"
2022-04-01,P0061,S004,155,79.29,"Sufficient Stock"
2022-04-02,P0061,S004,188,78.86,"Sufficient Stock"
2022-04-03,P0061,S004,189,90.14,"Sufficient Stock"
2022-04-04,P0061,S004,122,96.14,"Sufficient Stock"
2022-04-05,P0061,S004,76,93.86,"Reorder Now"
2022-04-06,P0061,S004,130,83.57,"Sufficient Stock"
2022-04-07,P0061,S004,165,92.57,"Sufficient Stock"
2022-04-08,P0061,S004,123,82.14,"Sufficient Stock"
2022-04-09,P0061,S004,207,93.00,"Sufficient Stock"
2022-04-10,P0061,S004,91,83.00,"Sufficient Stock"
2022-04-11,P0061,S004,147,84.00,"Sufficient Stock"
2022-04-12,P0061,S004,131,92.71,"Sufficient Stock"
2022-04-13,P0061,S004,125,93.57,"Sufficient Stock"
2022-04-14,P0061,S004,137,94.00,"Sufficient Stock"
2022-04-15,P0061,S004,134,106.43,"Sufficient Stock"
2022-04-16,P0061,S004,139,94.71,"Sufficient Stock"
2022-04-17,P0061,S004,129,96.71,"Sufficient Stock"
2022-04-18,P0061,S004,136,95.86,"Sufficient Stock"
2022-04-19,P0061,S004,76,95.14,"Reorder Now"
2022-04-20,P0061,S004,188,97.43,"Sufficient Stock"
2022-04-21,P0061,S004,212,102.43,"Sufficient Stock"
2022-04-22,P0061,S004,69,90.14,"Reorder Now"
2022-04-23,P0061,S004,92,88.57,"Sufficient Stock"
2022-04-24,P0061,S004,94,84.29,"Sufficient Stock"
2022-04-25,P0061,S004,159,83.43,"Sufficient Stock"
2022-04-26,P0061,S004,132,91.14,"Sufficient Stock"
2022-04-27,P0061,S004,165,85.00,"Sufficient Stock"
2022-04-28,P0061,S004,122,75.57,"Sufficient Stock"
2022-04-29,P0061,S004,100,75.14,"Sufficient Stock"
2022-04-30,P0061,S004,105,75.14,"Sufficient Stock"
2022-05-01,P0061,S004,104,85.14,"Sufficient Stock"
2022-05-02,P0061,S004,101,77.71,"Sufficient Stock"
2022-05-03,P0061,S004,167,72.43,"Sufficient Stock"
2022-05-04,P0061,S004,96,69.14,"Sufficient Stock"
2022-05-05,P0061,S004,155,68.86,"Sufficient Stock"
2022-05-06,P0061,S004,220,77.14,"Sufficient Stock"
2022-05-07,P0061,S004,131,74.43,"Sufficient Stock"
2022-05-08,P0061,S004,116,68.57,"Sufficient Stock"
2022-05-09,P0061,S004,124,72.57,"Sufficient Stock"
2022-05-10,P0061,S004,225,76.43,"Sufficient Stock"
2022-05-11,P0061,S004,125,82.43,"Sufficient Stock"
2022-05-12,P0061,S004,143,83.00,"Sufficient Stock"
2022-05-13,P0061,S004,171,83.14,"Sufficient Stock"
2022-05-14,P0061,S004,73,82.57,"Reorder Now"
2022-05-15,P0061,S004,171,86.43,"Sufficient Stock"
2022-05-16,P0061,S004,87,86.00,"Sufficient Stock"
2022-05-17,P0061,S004,89,78.00,"Sufficient Stock"
2022-05-18,P0061,S004,117,75.86,"Sufficient Stock"
2022-05-19,P0061,S004,85,73.57,"Sufficient Stock"
2022-05-20,P0061,S004,107,70.00,"Sufficient Stock"
2022-05-21,P0061,S004,175,76.14,"Sufficient Stock"
2022-05-22,P0061,S004,216,82.57,"Sufficient Stock"
2022-05-23,P0061,S004,187,88.71,"Sufficient Stock"
2022-05-24,P0061,S004,199,94.57,"Sufficient Stock"
2022-05-25,P0061,S004,180,97.29,"Sufficient Stock"
2022-05-26,P0061,S004,164,107.71,"Sufficient Stock"
2022-05-27,P0061,S004,113,107.71,"Sufficient Stock"
2022-05-28,P0061,S004,155,108.71,"Sufficient Stock"
2022-05-29,P0061,S004,85,92.57,"Reorder Now"
2022-05-30,P0061,S004,182,89.29,"Sufficient Stock"
2022-05-31,P0061,S004,225,95.86,"Sufficient Stock"
2022-06-01,P0061,S004,228,100.00,"Sufficient Stock"
2022-06-02,P0061,S004,170,92.14,"Sufficient Stock"
2022-06-03,P0061,S004,168,94.43,"Sufficient Stock"
2022-06-04,P0061,S004,162,94.14,"Sufficient Stock"
2022-06-05,P0061,S004,127,96.29,"Sufficient Stock"
2022-06-06,P0061,S004,181,96.14,"Sufficient Stock"
2022-06-07,P0061,S004,214,97.43,"Sufficient Stock"
2022-06-08,P0061,S004,151,97.43,"Sufficient Stock"
2022-06-09,P0061,S004,140,100.86,"Sufficient Stock"
2022-06-10,P0061,S004,66,98.00,"Reorder Now"
2022-06-11,P0061,S004,180,100.14,"Sufficient Stock"
2022-06-12,P0061,S004,74,105.00,"Reorder Now"
2022-06-13,P0061,S004,90,106.57,"Reorder Now"
2022-06-14,P0061,S004,144,95.43,"Sufficient Stock"
2022-06-15,P0061,S004,114,83.71,"Sufficient Stock"
2022-06-16,P0061,S004,141,85.86,"Sufficient Stock"
2022-06-17,P0061,S004,163,86.00,"Sufficient Stock"
2022-06-18,P0061,S004,113,80.71,"Sufficient Stock"
2022-06-19,P0061,S004,105,82.14,"Sufficient Stock"
2022-06-20,P0061,S004,168,80.57,"Sufficient Stock"
2022-06-21,P0061,S004,133,86.29,"Sufficient Stock"
2022-06-22,P0061,S004,216,99.14,"Sufficient Stock"
2022-06-23,P0061,S004,112,96.71,"Sufficient Stock"
2022-06-24,P0061,S004,89,94.43,"Reorder Now"
2022-06-25,P0061,S004,177,97.14,"Sufficient Stock"
2022-06-26,P0061,S004,182,103.71,"Sufficient Stock"
2022-06-27,P0061,S004,94,103.86,"Reorder Now"
2022-06-28,P0061,S004,155,96.00,"Sufficient Stock"
2022-06-29,P0061,S004,170,92.14,"Sufficient Stock"
2022-06-30,P0061,S004,128,94.14,"Sufficient Stock"
2022-07-01,P0061,S004,139,101.00,"Sufficient Stock"
2022-07-02,P0061,S004,147,103.00,"Sufficient Stock"
2022-07-03,P0061,S004,193,101.57,"Sufficient Stock"
2022-07-04,P0061,S004,200,104.71,"Sufficient Stock"
2022-07-05,P0061,S004,63,105.86,"Reorder Now"
2022-07-06,P0061,S004,206,108.43,"Sufficient Stock"
2022-07-07,P0061,S004,134,109.14,"Sufficient Stock"
2022-07-08,P0061,S004,94,104.00,"Reorder Now"
2022-07-09,P0061,S004,70,99.00,"Reorder Now"
2022-07-10,P0061,S004,92,89.86,"Sufficient Stock"
2022-07-11,P0061,S004,132,84.86,"Sufficient Stock"
2022-07-12,P0061,S004,137,90.14,"Sufficient Stock"
2022-07-13,P0061,S004,201,91.43,"Sufficient Stock"
2022-07-14,P0061,S004,151,87.14,"Sufficient Stock"
2022-07-15,P0061,S004,113,81.43,"Sufficient Stock"
2022-07-16,P0061,S004,156,83.57,"Sufficient Stock"
2022-07-17,P0061,S004,60,82.14,"Reorder Now"
2022-07-18,P0061,S004,193,93.00,"Sufficient Stock"
2022-07-19,P0061,S004,143,90.29,"Sufficient Stock"
2022-07-20,P0061,S004,143,78.86,"Sufficient Stock"
2022-07-21,P0061,S004,145,76.00,"Sufficient Stock"
2022-07-22,P0061,S004,96,81.14,"Sufficient Stock"
2022-07-23,P0061,S004,111,77.71,"Sufficient Stock"
2022-07-24,P0061,S004,128,85.43,"Sufficient Stock"
2022-07-25,P0061,S004,153,76.00,"Sufficient Stock"
2022-07-26,P0061,S004,130,78.29,"Sufficient Stock"
2022-07-27,P0061,S004,105,80.43,"Sufficient Stock"
2022-07-28,P0061,S004,130,78.14,"Sufficient Stock"
2022-07-29,P0061,S004,159,80.14,"Sufficient Stock"
2022-07-30,P0061,S004,133,83.71,"Sufficient Stock"
2022-07-31,P0061,S004,50,77.43,"Reorder Now"
2022-08-01,P0061,S004,132,78.29,"Sufficient Stock"
2022-08-02,P0061,S004,83,72.71,"Sufficient Stock"
2022-08-03,P0061,S004,131,75.43,"Sufficient Stock"
2022-08-04,P0061,S004,109,79.71,"Sufficient Stock"
2022-08-05,P0061,S004,88,74.29,"Sufficient Stock"
2022-08-06,P0061,S004,101,72.14,"Sufficient Stock"
2022-08-07,P0061,S004,206,85.57,"Sufficient Stock"
2022-08-08,P0061,S004,85,78.14,"Sufficient Stock"
2022-08-09,P0061,S004,153,86.86,"Sufficient Stock"
2022-08-10,P0061,S004,185,89.71,"Sufficient Stock"
2022-08-11,P0061,S004,111,83.71,"Sufficient Stock"
2022-08-12,P0061,S004,115,89.00,"Sufficient Stock"
2022-08-13,P0061,S004,82,89.86,"Reorder Now"
2022-08-14,P0061,S004,213,84.71,"Sufficient Stock"
2022-08-15,P0061,S004,201,98.86,"Sufficient Stock"
2022-08-16,P0061,S004,130,99.14,"Sufficient Stock"
2022-08-17,P0061,S004,183,104.00,"Sufficient Stock"
2022-08-18,P0061,S004,111,107.57,"Sufficient Stock"
2022-08-19,P0061,S004,149,103.71,"Sufficient Stock"
2022-08-20,P0061,S004,133,110.57,"Sufficient Stock"
2022-08-21,P0061,S004,142,109.57,"Sufficient Stock"
2022-08-22,P0061,S004,145,99.00,"Sufficient Stock"
2022-08-23,P0061,S004,140,96.29,"Sufficient Stock"
2022-08-24,P0061,S004,181,91.57,"Sufficient Stock"
2022-08-25,P0061,S004,148,102.14,"Sufficient Stock"
2022-08-26,P0061,S004,144,107.43,"Sufficient Stock"
2022-08-27,P0061,S004,202,103.71,"Sufficient Stock"
2022-08-28,P0061,S004,221,108.14,"Sufficient Stock"
2022-08-29,P0061,S004,146,111.14,"Sufficient Stock"
2022-08-30,P0061,S004,126,110.00,"Sufficient Stock"
2022-08-31,P0061,S004,197,115.71,"Sufficient Stock"
2022-09-01,P0061,S004,64,105.00,"Reorder Now"
2022-09-02,P0061,S004,61,96.71,"Reorder Now"
2022-09-03,P0061,S004,155,104.14,"Sufficient Stock"
2022-09-04,P0061,S004,149,94.14,"Sufficient Stock"
2022-09-05,P0061,S004,185,96.86,"Sufficient Stock"
2022-09-06,P0061,S004,182,97.43,"Sufficient Stock"
2022-09-07,P0061,S004,46,78.14,"Reorder Now"
2022-09-08,P0061,S004,143,82.71,"Sufficient Stock"
2022-09-09,P0061,S004,210,95.71,"Sufficient Stock"
2022-09-10,P0061,S004,104,83.86,"Sufficient Stock"
2022-09-11,P0061,S004,194,93.29,"Sufficient Stock"
2022-09-12,P0061,S004,237,101.29,"Sufficient Stock"
2022-09-13,P0061,S004,152,97.43,"Sufficient Stock"
2022-09-14,P0061,S004,163,107.00,"Sufficient Stock"
2022-09-15,P0061,S004,48,96.14,"Reorder Now"
2022-09-16,P0061,S004,64,83.71,"Reorder Now"
2022-09-17,P0061,S004,122,81.57,"Sufficient Stock"
2022-09-18,P0061,S004,76,72.29,"Sufficient Stock"
2022-09-19,P0061,S004,94,56.71,"Sufficient Stock"
2022-09-20,P0061,S004,246,69.71,"Sufficient Stock"
2022-09-21,P0061,S004,192,72.00,"Sufficient Stock"
2022-09-22,P0061,S004,122,84.71,"Sufficient Stock"
2022-09-23,P0061,S004,51,82.00,"Reorder Now"
2022-09-24,P0061,S004,170,86.57,"Sufficient Stock"
2022-09-25,P0061,S004,196,91.57,"Sufficient Stock"
2022-09-26,P0061,S004,40,88.86,"Reorder Now"
2022-09-27,P0061,S004,55,73.57,"Reorder Now"
2022-09-28,P0061,S004,105,73.86,"Sufficient Stock"
2022-09-29,P0061,S004,122,68.71,"Sufficient Stock"
2022-09-30,P0061,S004,207,85.43,"Sufficient Stock"
2022-10-01,P0061,S004,198,92.86,"Sufficient Stock"
2022-10-02,P0061,S004,63,84.00,"Reorder Now"
2022-10-03,P0061,S004,141,96.14,"Sufficient Stock"
2022-10-04,P0061,S004,149,105.29,"Sufficient Stock"
2022-10-05,P0061,S004,176,107.86,"Sufficient Stock"
2022-10-06,P0061,S004,176,111.71,"Sufficient Stock"
2022-10-07,P0061,S004,88,95.14,"Reorder Now"
2022-10-08,P0061,S004,106,87.00,"Sufficient Stock"
2022-10-09,P0061,S004,116,93.71,"Sufficient Stock"
2022-10-10,P0061,S004,82,90.43,"Reorder Now"
2022-10-11,P0061,S004,111,85.57,"Sufficient Stock"
2022-10-12,P0061,S004,81,81.14,"Reorder Now"
2022-10-13,P0061,S004,68,77.00,"Reorder Now"
2022-10-14,P0061,S004,119,82.00,"Sufficient Stock"
2022-10-15,P0061,S004,162,81.86,"Sufficient Stock"
2022-10-16,P0061,S004,152,83.43,"Sufficient Stock"
2022-10-17,P0061,S004,52,77.86,"Reorder Now"
2022-10-18,P0061,S004,147,76.14,"Sufficient Stock"
2022-10-19,P0061,S004,226,80.86,"Sufficient Stock"
2022-10-20,P0061,S004,116,87.29,"Sufficient Stock"
2022-10-21,P0061,S004,129,87.57,"Sufficient Stock"
2022-10-22,P0061,S004,132,89.86,"Sufficient Stock"
2022-10-23,P0061,S004,125,89.14,"Sufficient Stock"
2022-10-24,P0061,S004,99,92.57,"Sufficient Stock"
2022-10-25,P0061,S004,151,98.43,"Sufficient Stock"
2022-10-26,P0061,S004,149,93.71,"Sufficient Stock"
2022-10-27,P0061,S004,55,83.57,"Reorder Now"
2022-10-28,P0061,S004,92,86.43,"Sufficient Stock"
2022-10-29,P0061,S004,164,85.14,"Sufficient Stock"
2022-10-30,P0061,S004,193,88.71,"Sufficient Stock"
2022-10-31,P0061,S004,140,87.14,"Sufficient Stock"
2022-11-01,P0061,S004,147,85.29,"Sufficient Stock"
2022-11-02,P0061,S004,75,84.29,"Reorder Now"
2022-11-03,P0061,S004,86,87.43,"Reorder Now"
2022-11-04,P0061,S004,198,103.86,"Sufficient Stock"
2022-11-05,P0061,S004,204,110.71,"Sufficient Stock"
2022-11-06,P0061,S004,238,114.57,"Sufficient Stock"
2022-11-07,P0061,S004,134,122.86,"Sufficient Stock"
2022-11-08,P0061,S004,157,133.71,"Sufficient Stock"
2022-11-09,P0061,S004,275,150.57,"Sufficient Stock"
2022-11-10,P0061,S004,179,159.29,"Sufficient Stock"
2022-11-11,P0061,S004,120,140.43,"Reorder Now"
2022-11-12,P0061,S004,155,135.71,"Sufficient Stock"
2022-11-13,P0061,S004,135,132.57,"Sufficient Stock"
2022-11-14,P0061,S004,174,140.00,"Sufficient Stock"
2022-11-15,P0061,S004,239,144.29,"Sufficient Stock"
2022-11-16,P0061,S004,177,133.86,"Sufficient Stock"
2022-11-17,P0061,S004,151,126.00,"Sufficient Stock"
2022-11-18,P0061,S004,243,139.86,"Sufficient Stock"
2022-11-19,P0061,S004,192,146.29,"Sufficient Stock"
2022-11-20,P0061,S004,159,140.14,"Sufficient Stock"
2022-11-21,P0061,S004,108,123.71,"Reorder Now"
2022-11-22,P0061,S004,248,122.43,"Sufficient Stock"
2022-11-23,P0061,S004,242,130.29,"Sufficient Stock"
2022-11-24,P0061,S004,136,132.86,"Sufficient Stock"
2022-11-25,P0061,S004,145,126.29,"Sufficient Stock"
2022-11-26,P0061,S004,113,117.86,"Reorder Now"
2022-11-27,P0061,S004,249,126.43,"Sufficient Stock"
2022-11-28,P0061,S004,134,127.29,"Sufficient Stock"
2022-11-29,P0061,S004,186,120.29,"Sufficient Stock"
2022-11-30,P0061,S004,192,123.14,"Sufficient Stock"
2022-12-01,P0061,S004,199,127.00,"Sufficient Stock"
2022-12-02,P0061,S004,177,132.71,"Sufficient Stock"
2022-12-03,P0061,S004,271,148.14,"Sufficient Stock"
2022-12-04,P0061,S004,238,144.86,"Sufficient Stock"
2022-12-05,P0061,S004,214,153.29,"Sufficient Stock"
2022-12-06,P0061,S004,221,156.43,"Sufficient Stock"
2022-12-07,P0061,S004,215,148.00,"Sufficient Stock"
2022-12-08,P0061,S004,106,145.29,"Reorder Now"
2022-12-09,P0061,S004,148,140.00,"Sufficient Stock"
2022-12-10,P0061,S004,207,129.14,"Sufficient Stock"
2022-12-11,P0061,S004,224,130.71,"Sufficient Stock"
2022-12-12,P0061,S004,226,133.00,"Sufficient Stock"
2022-12-13,P0061,S004,140,124.71,"Sufficient Stock"
2022-12-14,P0061,S004,197,121.71,"Sufficient Stock"
2022-12-15,P0061,S004,254,134.00,"Sufficient Stock"
2022-12-16,P0061,S004,261,143.57,"Sufficient Stock"
2022-12-17,P0061,S004,165,145.43,"Sufficient Stock"
2022-12-18,P0061,S004,160,145.71,"Sufficient Stock"
2022-12-19,P0061,S004,173,142.29,"Sufficient Stock"
2022-12-20,P0061,S004,98,139.57,"Reorder Now"
2022-12-21,P0061,S004,136,136.29,"Reorder Now"
2022-12-22,P0061,S004,138,124.57,"Sufficient Stock"
2022-12-23,P0061,S004,323,136.43,"Sufficient Stock"
2022-12-24,P0061,S004,229,135.71,"Sufficient Stock"
2022-12-25,P0061,S004,42,122.86,"Reorder Now"
2022-12-26,P0061,S004,229,132.71,"Sufficient Stock"
2022-12-27,P0061,S004,208,143.71,"Sufficient Stock"
2022-12-28,P0061,S004,118,134.14,"Reorder Now"
2022-12-29,P0061,S004,137,135.57,"Sufficient Stock"
2022-12-30,P0061,S004,195,127.29,"Sufficient Stock"
2022-12-31,P0061,S004,154,124.43,"Sufficient Stock"
2023-01-01,P0061,S004,146,131.14,"Sufficient Stock"
2023-01-02,P0061,S004,248,128.86,"Sufficient Stock"
2023-01-03,P0061,S004,148,118.71,"Sufficient Stock"
2023-01-04,P0061,S004,203,139.86,"Sufficient Stock"
2023-01-05,P0061,S004,147,145.29,"Sufficient Stock"
2023-01-06,P0061,S004,110,128.29,"Reorder Now"
2023-01-07,P0061,S004,236,137.43,"Sufficient Stock"
2023-01-08,P0061,S004,246,150.29,"Sufficient Stock"
2023-01-09,P0061,S004,136,140.00,"Reorder Now"
2023-01-10,P0061,S004,224,145.86,"Sufficient Stock"
2023-01-11,P0061,S004,161,133.57,"Sufficient Stock"
2023-01-12,P0061,S004,166,133.57,"Sufficient Stock"
2023-01-13,P0061,S004,139,133.43,"Sufficient Stock"
2023-01-14,P0061,S004,144,119.57,"Sufficient Stock"
2023-01-15,P0061,S004,226,120.43,"Sufficient Stock"
2023-01-16,P0061,S004,129,115.57,"Sufficient Stock"
2023-01-17,P0061,S004,84,103.71,"Reorder Now"
2023-01-18,P0061,S004,98,99.71,"Reorder Now"
2023-01-19,P0061,S004,150,98.57,"Sufficient Stock"
2023-01-20,P0061,S004,103,93.86,"Sufficient Stock"
2023-01-21,P0061,S004,205,96.71,"Sufficient Stock"
2023-01-22,P0061,S004,183,89.29,"Sufficient Stock"
2023-01-23,P0061,S004,139,94.43,"Sufficient Stock"
2023-01-24,P0061,S004,203,103.43,"Sufficient Stock"
2023-01-25,P0061,S004,161,111.29,"Sufficient Stock"
2023-01-26,P0061,S004,215,111.71,"Sufficient Stock"
2023-01-27,P0061,S004,168,120.57,"Sufficient Stock"
2023-01-28,P0061,S004,181,123.14,"Sufficient Stock"
2023-01-29,P0061,S004,239,129.00,"Sufficient Stock"
2023-01-30,P0061,S004,263,143.43,"Sufficient Stock"
2023-01-31,P0061,S004,283,149.71,"Sufficient Stock"
2023-02-01,P0061,S004,209,151.86,"Sufficient Stock"
2023-02-02,P0061,S004,129,148.14,"Reorder Now"
2023-02-03,P0061,S004,216,149.57,"Sufficient Stock"
2023-02-04,P0061,S004,242,154.00,"Sufficient Stock"
2023-02-05,P0061,S004,206,151.57,"Sufficient Stock"
2023-02-06,P0061,S004,229,145.86,"Sufficient Stock"
2023-02-07,P0061,S004,195,139.14,"Sufficient Stock"
2023-02-08,P0061,S004,203,144.14,"Sufficient Stock"
2023-02-09,P0061,S004,85,133.29,"Reorder Now"
2023-02-10,P0061,S004,198,144.00,"Sufficient Stock"
2023-02-11,P0061,S004,246,150.57,"Sufficient Stock"
2023-02-12,P0061,S004,271,155.00,"Sufficient Stock"
2023-02-13,P0061,S004,198,157.14,"Sufficient Stock"
2023-02-14,P0061,S004,149,156.14,"Reorder Now"
2023-02-15,P0061,S004,266,158.43,"Sufficient Stock"
2023-02-16,P0061,S004,197,186.57,"Sufficient Stock"
2023-02-17,P0061,S004,87,162.29,"Reorder Now"
2023-02-18,P0061,S004,187,154.71,"Sufficient Stock"
2023-02-19,P0061,S004,188,141.14,"Sufficient Stock"
2023-02-20,P0061,S004,229,146.57,"Sufficient Stock"
2023-02-21,P0061,S004,125,145.00,"Reorder Now"
2023-02-22,P0061,S004,165,130.29,"Sufficient Stock"
2023-02-23,P0061,S004,195,117.29,"Sufficient Stock"
2023-02-24,P0061,S004,207,128.71,"Sufficient Stock"
2023-02-25,P0061,S004,193,128.29,"Sufficient Stock"
2023-02-26,P0061,S004,218,135.29,"Sufficient Stock"
2023-02-27,P0061,S004,333,141.43,"Sufficient Stock"
2023-02-28,P0061,S004,138,138.43,"Reorder Now"
2023-03-01,P0061,S004,112,139.71,"Reorder Now"
2023-03-02,P0061,S004,43,123.86,"Reorder Now"
2023-03-03,P0061,S004,59,116.00,"Reorder Now"
2023-03-04,P0061,S004,81,102.57,"Reorder Now"
2023-03-05,P0061,S004,152,92.86,"Sufficient Stock"
2023-03-06,P0061,S004,60,65.14,"Reorder Now"
2023-03-07,P0061,S004,83,66.86,"Sufficient Stock"
2023-03-08,P0061,S004,179,72.43,"Sufficient Stock"
2023-03-09,P0061,S004,98,73.43,"Sufficient Stock"
2023-03-10,P0061,S004,137,71.86,"Sufficient Stock"
2023-03-11,P0061,S004,121,78.86,"Sufficient Stock"
2023-03-12,P0061,S004,174,82.86,"Sufficient Stock"
2023-03-13,P0061,S004,205,91.57,"Sufficient Stock"
2023-03-14,P0061,S004,168,92.86,"Sufficient Stock"
2023-03-15,P0061,S004,207,90.14,"Sufficient Stock"
2023-03-16,P0061,S004,159,95.43,"Sufficient Stock"
2023-03-17,P0061,S004,141,103.71,"Sufficient Stock"
2023-03-18,P0061,S004,194,112.00,"Sufficient Stock"
2023-03-19,P0061,S004,140,114.43,"Sufficient Stock"
2023-03-20,P0061,S004,169,112.57,"Sufficient Stock"
2023-03-21,P0061,S004,162,118.57,"Sufficient Stock"
2023-03-22,P0061,S004,45,107.00,"Reorder Now"
2023-03-23,P0061,S004,224,115.14,"Sufficient Stock"
2023-03-24,P0061,S004,150,112.71,"Sufficient Stock"
2023-03-25,P0061,S004,134,98.43,"Sufficient Stock"
2023-03-26,P0061,S004,84,93.43,"Reorder Now"
2023-03-27,P0061,S004,72,80.57,"Reorder Now"
2023-03-28,P0061,S004,139,79.14,"Sufficient Stock"
2023-03-29,P0061,S004,143,87.00,"Sufficient Stock"
2023-03-30,P0061,S004,23,70.14,"Reorder Now"
2023-03-31,P0061,S004,132,66.00,"Sufficient Stock"
2023-04-01,P0061,S004,93,67.00,"Sufficient Stock"
2023-04-02,P0061,S004,174,66.86,"Sufficient Stock"
2023-04-03,P0061,S004,163,78.14,"Sufficient Stock"
2023-04-04,P0061,S004,180,75.14,"Sufficient Stock"
2023-04-05,P0061,S004,179,81.14,"Sufficient Stock"
2023-04-06,P0061,S004,216,97.29,"Sufficient Stock"
2023-04-07,P0061,S004,156,101.00,"Sufficient Stock"
2023-04-08,P0061,S004,138,110.00,"Sufficient Stock"
2023-04-09,P0061,S004,100,110.00,"Reorder Now"
